from_id,to_id,from_infra,to_infra,distance,length,geometry,v_sea_flow,q_sea_flow
maritime6282,maritime7767,maritime,maritime,6.310380417086214,0.06716993300155172,"LINESTRING (-118.1788025 33.62789917, -118.1608963 33.56315994)",3686457.506647989,3959.9556698632186
maritime7799,maritime7802,maritime,maritime,27.509350954191195,0.24903556900403817,"LINESTRING (-120.2843933 34.2522316, -120.0413971 34.19771957)",3686457.506647989,3959.9556698632186
maritime7820,maritime7794,maritime,maritime,18.578694566003897,0.1679024710796084,"LINESTRING (-119.4592972 34.0644989, -119.2945938 34.03187943)",3686457.506647989,3959.9556698632186
maritime7794,maritime7797,maritime,maritime,35.07283566710774,0.3176257003516523,"LINESTRING (-119.7687912 34.13591003, -119.4592972 34.0644989)",3686457.506647989,3959.9556698632186
maritime7797,maritime7811,maritime,maritime,6.025027320863901,0.054501259399878474,"LINESTRING (-119.8220978 34.14725876, -119.7687912 34.13591003)",3686457.506647989,3959.9556698632186
maritime7816,maritime7799,maritime,maritime,17.25382923546883,0.15624064658139716,"LINESTRING (-120.0413971 34.19771957, -119.8890991 34.1628418)",3686457.506647989,3959.9556698632186
maritime7811,maritime7816,maritime,maritime,7.5947604203027534,0.06878957288231873,"LINESTRING (-119.8890991 34.1628418, -119.8220978 34.14725876)",3686457.506647989,3959.9556698632186
maritime7855,maritime7859,maritime,maritime,1.1608749639976221,0.011264343471768268,"LINESTRING (-81.10355377 32.09262848, -81.09558105 32.08467102)",1327934497.4399338,1536989.1974800357
maritime7860,maritime7855,maritime,maritime,0.7574443561382146,0.006959430872279345,"LINESTRING (-81.09558105 32.08467102, -81.08917999 32.0819397)",1327934497.4399338,1536989.1974800357
maritime7861,maritime7860,maritime,maritime,2.803362288586254,0.02520378522082723,"LINESTRING (-81.08917999 32.0819397, -81.06404877 32.08002853)",1327934497.4399338,1536989.1974800357
maritime7862,maritime7861,maritime,maritime,1.2884760862259628,0.011581004235034985,"LINESTRING (-81.06404877 32.08002853, -81.05249023 32.08074951)",1327934497.4399338,1536989.1974800357
maritime7864,maritime7862,maritime,maritime,0.8230244921394858,0.007393545250200641,"LINESTRING (-81.05249023 32.08074951, -81.04509735 32.08065033)",1327934497.4399338,1536989.1974800357
maritime7867,maritime7866,maritime,maritime,1.9417376549808698,0.01792412384578373,"LINESTRING (-81.03782654 32.08333969, -81.0251236 32.0879097, -81.02168274 32.09069061)",1327934497.4399338,1536989.1974800357
maritime7865,maritime7867,maritime,maritime,7.32331567332963,0.06973731133801157,"LINESTRING (-81.02168274 32.09069061, -81.01567078 32.09827042, -81.00892639 32.10158157, -81.0044632 32.10129166, -81.00002289 32.09943008, -80.99147034 32.09217834, -80.98668671 32.08209991, -80.98082733 32.07736969, -80.97141266 32.07363129, -80.96824646 32.07297897)",1327934497.4399338,1536989.1974800357
maritime7995,maritime7986,maritime,maritime,1.269231700275124,0.011418994170171979,"LINESTRING (-81.55551147 30.38500977, -81.54415894 30.38624001)",276162509.7943378,521046.59013361763
maritime7989,maritime7995,maritime,maritime,4.1352754306297435,0.03725497306243164,"LINESTRING (-81.54415894 30.38624001, -81.50731659 30.39176941)",276162509.7943378,521046.59013361763
maritime7991,maritime7989,maritime,maritime,4.8238681295601,0.04410304082121232,"LINESTRING (-81.50731659 30.39176941, -81.49701691 30.38891029, -81.48449707 30.39352036, -81.47955322 30.39444923, -81.47350311 30.39307022, -81.46630859 30.38793945)",276162509.7943378,521046.59013361763
maritime8034,maritime8030,maritime,maritime,8.589987067709199,0.07828307761727271,"LINESTRING (-82.44930267 27.81277084, -82.46646118 27.80372047, -82.52242279 27.78540039)",170734920.82075688,32644.40000132886
maritime8032,maritime8023,maritime,maritime,2.337353867663303,0.02243535889396136,"LINESTRING (-82.60281372 27.65996933, -82.61768341 27.6431694)",170734920.82075688,32644.40000132886
maritime8023,maritime8033,maritime,maritime,11.978032362889538,0.11483992128817391,"LINESTRING (-82.52835846 27.74324989, -82.53518677 27.72319031, -82.55697632 27.6940403, -82.58577728 27.67510033, -82.60281372 27.65996933)",170734920.82075688,32644.40000132886
maritime8033,maritime8034,maritime,maritime,4.244294727412971,0.04301351530586192,"LINESTRING (-82.52242279 27.78540039, -82.52342224 27.7572403, -82.52835846 27.74324989)",170734920.82075688,32644.40000132886
maritime8050,maritime8045,maritime,maritime,1.2352566137929906,0.011352950093621196,"LINESTRING (-94.80532074 29.35733986, -94.8155899 29.36218071)",11611613.589303825,5194.532576864401
maritime3544,port0,maritime,port,167.7650420932216,1.542962739349802,"LINESTRING (148.0776204373203 -19.89375524723548, 147.1000061 -18.70001984)",954798.0694006326,381.0632835605488
maritime11086,port1,maritime,port,38.793362212717796,0.426472874955376,"LINESTRING (9.428136552151019 55.04254248414652, 9.726861649616854 55.34691467278525)",107103.4924527844,10.581599216395205
maritime2599,port10,maritime,port,50.75852778929313,0.5100732931840833,"LINESTRING (-9.649161717511673 30.438578346594785, -10.10000038 30.20000076)",51308639.913117595,79121.48164871865
maritime10437,port100,maritime,port,143.96919609005903,1.500754510257675,"LINESTRING (49.732523973853574 40.28461052178386, 50.89480499301827 41.234013983199624)",438997.7383688687,968.306239182679
maritime4187,port1002,maritime,port,54.62784050829077,0.49297033624037984,"LINESTRING (-34.97291034374547 -8.389473356488411, -34.70000076 -8.800009727)",818553.4134484192,192.14809494925473
maritime220,port1004,maritime,port,114.8545922005434,1.1934573802009194,"LINESTRING (12.25275667831318 44.459444985291974, 13.10000038 45.29999161)",939041338.0937468,375306.90435740957
maritime220,port1005,maritime,port,69.04687516232839,0.8707177295496538,"LINESTRING (12.242393311069945 45.450522270907676, 13.10000038 45.29999161)",578410086.7223544,615318.0446187189
maritime220,port1006,maritime,port,60.52616771116891,0.7734290981590529,"LINESTRING (12.32719834313631 45.33112971685408, 13.10000038 45.29999161)",683098692.3130983,1325732.583140804
maritime2673,port1007,maritime,port,142.36103213845388,1.4551119013109135,"LINESTRING (8.56015343208413 39.86415189908233, 9.649999619 38.90000153)",1477474.7728380084,1845.1279955481743
maritime4295,port1008,maritime,port,191.96408995697368,2.139756484613627,"LINESTRING (13.367774062262445 38.130210395718194, 15.39999962 38.79999924)",2064970.2594867388,1559.3186270716137
maritime604,port1009,maritime,port,256.6054959681621,2.3539847071093982,"LINESTRING (-24.99565966225549 16.894220787038208, -23.31851959 15.2424202)",423806.7542486856,512.5599379058617
maritime7269,port101,maritime,port,4.779416437454515,0.043298835305438974,"LINESTRING (-79.56547193480111 8.955321949548559, -79.5319519 8.982729912)",4245822.567599881,1452.1143017699587
maritime4213,port1010,maritime,port,92.15474285413458,0.8297726306098412,"LINESTRING (-38.80469227290102 -3.538117252993949, -38.09999847 -3.100019932)",76428.13133649157,31.25566014227289
maritime4261,port1011,maritime,port,139.334917764701,1.6506315244136216,"LINESTRING (8.359909225449508 40.83365380924654, 9.999990463 41.01998138)",448595.52257315937,1062.029525118066
maritime223,port1013,maritime,port,22.573602298827826,0.22785628076259276,"LINESTRING (10.544950839467438 42.937018190803975, 10.39330006 43.10707855)",109551183.1270698,61252.60663686297
maritime20,port1014,maritime,port,7.574482368049515,0.10756760142911789,"LINESTRING (-1.1074230764343758 50.80555434393918, -1 50.79998016)",8092377.027887124,8043.274529612296
maritime97,port1015,maritime,port,54.220704166305474,0.602613974670761,"LINESTRING (25.53603861196135 60.31212422462844, 25.12755966 59.86907959)",28622.848998702233,2.860805895166791
maritime2226,port1016,maritime,port,60.96385431747802,0.662908519294026,"LINESTRING (41.6571088498605 42.15927034878039, 41.09999847 41.79999924)",60069554.376767755,120624.3368820798
maritime3457,port102,maritime,port,394.8962783279088,3.5515269223779953,"LINESTRING (116.79597995074931 -1.202534485771115, 119.5 1.09999001)",100547637.31331271,76553.41846258685
maritime2170,port1020,maritime,port,45.37256418771463,0.7095464901597638,"LINESTRING (28.73119074180946 60.336941224249294, 29.39999962 60.0999794)",143831.6664054798,40.47252224447845
maritime3975,port1027,maritime,port,228.68464596227733,2.100888322620693,"LINESTRING (-71.9625703096812 12.250280347696615, -70 12.99997997)",955680.9576740788,550.8861356598425
maritime3979,port1029,maritime,port,148.16801726157576,1.352560768131036,"LINESTRING (-67.9954731115483 10.4725273239446, -66.75 10.99999046)",171.12029619517253,0.24081116324917032
maritime7284,port103,maritime,port,0.4087164639453341,0.003678054451028956,"LINESTRING (-76.5569732963815 39.259760370816956, -76.55718231 39.25608826)",111233226.11533302,47319.376268336804
maritime2271,port1038,maritime,port,51.189300769428506,0.4618601961718566,"LINESTRING (-3.0459612174580553 43.34131008246169, -3.099989891 43.79999924)",159640286.20105353,278335.38639639434
