from_id,to_id,from_infra,to_infra,distance,length,geometry,v_sea_flow,q_sea_flow
maritime3674,maritime302,maritime,maritime,184.9841643505333,1.7804580304207906,"LINESTRING (139.8999939 34.79999924, 141.3000031 35.90000153)",32219305812.640797,4996581.212905601
maritime3748,maritime302,maritime,maritime,4462.367146940648,41.56195963683176,"LINESTRING (179.5 51.29999161, 173.6134338 50.16802979, 168.030304 48.75387955, 162.7773895 47.08592987, 157.8621368 45.19311142, 153.2771912 43.1033783, 149.0048981 40.84273911, 145.0214844 38.43466187, 141.3000031 35.90000153)",14195074975.819344,39558463.18041898
maritime3657,maritime3663,maritime,maritime,159.62086602359526,1.671087046996223,"LINESTRING (143.3000031 41.90000153, 142.2500153 40.5999794)",66604668.17196434,128918.38218564006
maritime3657,maritime3652,maritime,maritime,318.88719712056366,2.9966484500167963,"LINESTRING (143.3000031 41.90000153, 146 43.19997025)",109954000047.00563,46877925.14350943
maritime3748,maritime3652,maritime,maritime,3789.5583060157683,34.62872029682948,"LINESTRING (179.5 51.29999161, 170.2038727 50.23826981, 161.4373474 48.47554016, 153.3524323 46.09746933, 146 43.19997025)",39376774042.70945,77331206.44602458
maritime2010,maritime1541,maritime,maritime,908.6114983952953,10.000012343240282,"LINESTRING (-80 -30.00001907, -79.99788666 -35.00207901, -80 -40.00003052)",470101848.69385946,667631.8169106523
maritime2989,maritime1541,maritime,maritime,655.6371250423231,7.385217140944537,"LINESTRING (-76.49999237 -46.50006104, -78.35603333 -43.26660919, -80 -40.00003052)",1210507463.2152689,1786962.5554370629
maritime2989,maritime2992,maritime,maritime,496.67996186241425,6.67078942118695,"LINESTRING (-76.49999237 -46.50006104, -75 -53.00001907)",470101848.69385946,667631.8169106523
maritime4178,maritime2992,maritime,maritime,438.2423425726408,4.002496766058652,"LINESTRING (-71.09999847 -53.90000153, -75 -53.00001907)",1210507463.2152689,1786962.5554370629
maritime3047,maritime844,maritime,maritime,1224.6345787855623,11.001240877161052,"LINESTRING (59.00001144 20.00000954, 64.50050354 20.08375931, 69.99997711 20.00000954)",937391.941472824,548.2540692096948
maritime1192,maritime3594,maritime,maritime,399.0789076939957,3.605543836971768,"LINESTRING (129.9999847 10.00000954, 127 8)",32144739.014353275,37170.218305364666
maritime3597,maritime3594,maritime,maritime,285.6892973203424,2.5942071803599975,"LINESTRING (125.8000183 5.700009823, 127 8)",152714552.99026656,86030.72867923418
maritime3133,maritime3137,maritime,maritime,331.05345139352585,3.0257047316103054,"LINESTRING (118 -35.50001907, 115.1329803 -34.53302002)",37691008.39682543,25614.49761017544
maritime3567,maritime3137,maritime,maritime,76.87443853528005,0.8051045147256694,"LINESTRING (114.8000031 -33.79999924, 115.1329803 -34.53302002)",70446288.38205297,24877.46424797006
maritime4189,maritime4193,maritime,maritime,828.4566349555502,7.739113179215458,"LINESTRING (-36.20000076 -13.00000954, -37.82024002 -16.50708961, -39.5 -20.00003052)",184849447.61830196,264827.7400862578
maritime4198,maritime4193,maritime,maritime,412.0631701351833,3.935723200903702,"LINESTRING (-41.29999924 -23.50001907, -39.5 -20.00003052)",538028124.6495402,352804.48732501554
maritime1502,maritime390,maritime,maritime,296.05675888377294,2.707406372286346,"LINESTRING (-80 -10.00000954, -80.19999695 -7.300000191)",42962980927.85649,53999982.454330474
maritime4093,maritime390,maritime,maritime,294.26581282964264,2.6631701593810075,"LINESTRING (-81.90000153 -5.250010014, -80.19999695 -7.300000191)",67089245018.36182,57102523.05697905
maritime1502,maritime1807,maritime,maritime,1067.6964764875693,10.000021110805339,"LINESTRING (-80 -10.00000954, -79.99919128 -15.00107002, -80 -20.00003052)",15491467511.0431,11500643.485543365
maritime2010,maritime1807,maritime,maritime,1003.278126285308,9.999988948433067,"LINESTRING (-80 -30.00001907, -79.99858856 -25.00168991, -80 -20.00003052)",1210507463.2152689,1786962.5554370629
maritime4161,maritime1807,maritime,maritime,1260.9266558191232,12.050306478404277,"LINESTRING (-72.80000305 -29.60000038, -76.96176147 -24.96734047, -80 -20.00003052)",11910647923.004148,10715608.722206578
maritime4187,maritime4189,maritime,maritime,485.7536980627882,4.459820448089815,"LINESTRING (-34.70000076 -8.800009727, -36.20000076 -13.00000954)",212523971.16615742,297278.79681924917
maritime4193,maritime4189,maritime,maritime,828.4566349555502,7.739113179215458,"LINESTRING (-39.5 -20.00003052, -37.82024002 -16.50708961, -36.20000076 -13.00000954)",833789752.1283303,891547.410315888
maritime1541,maritime2010,maritime,maritime,908.6114983952953,10.000012343240282,"LINESTRING (-80 -40.00003052, -79.99788666 -35.00207901, -80 -30.00001907)",1210507463.2152689,1786962.5554370629
maritime1807,maritime2010,maritime,maritime,1003.278126285308,9.999988948433067,"LINESTRING (-80 -20.00003052, -79.99858856 -25.00168991, -80 -30.00001907)",470101848.69385946,667631.8169106523
maritime2981,maritime2979,maritime,maritime,413.19659468308,4.338238734737507,"LINESTRING (-73.90000153 -36.90000916, -72 -32.99996948)",2466346139.6972785,2434223.7226410834
maritime4161,maritime2979,maritime,maritime,334.4252867903161,3.492820459308507,"LINESTRING (-72.80000305 -29.60000038, -72 -32.99996948)",14987969116.378176,10781911.584489198
maritime1541,maritime2989,maritime,maritime,655.6371250423231,7.385217140944537,"LINESTRING (-80 -40.00003052, -78.35603333 -43.26660919, -76.49999237 -46.50006104)",470101848.69385946,667631.8169106523
maritime2992,maritime2989,maritime,maritime,496.67996186241425,6.67078942118695,"LINESTRING (-75 -53.00001907, -76.49999237 -46.50006104)",1210507463.2152689,1786962.5554370629
maritime1606,maritime2927,maritime,maritime,66.75560587165151,0.7031694622687347,"LINESTRING (32.09999084 31.69998932, 32.16669083 30.99999046)",298261424.5021136,397586.02278470027
maritime2926,maritime2927,maritime,maritime,4.75615059061954,0.04998970058228653,"LINESTRING (32.16669846 30.95000076, 32.16669083 30.99999046)",159821863.51965,275604.0981420062
maritime1615,maritime1613,maritime,maritime,452.8302338340728,4.074922640738244,"LINESTRING (25.75 32.20000076, 29.79999924 31.75)",34779860.222016424,32607.7488246324
maritime1613,maritime1615,maritime,maritime,452.8302338340728,4.074922640738244,"LINESTRING (29.79999924 31.75, 25.75 32.20000076)",71952936.1269414,20704.37512780115
maritime2700,maritime1615,maritime,maritime,429.8949191858249,3.908004178094274,"LINESTRING (22 33.29999924, 25.75 32.20000076)",34779860.222016424,32607.7488246324
maritime1615,maritime2700,maritime,maritime,429.8949191858249,3.908004178094274,"LINESTRING (25.75 32.20000076, 22 33.29999924)",88059215.20011298,20863.99356275195
maritime2654,maritime2700,maritime,maritime,849.2371074085977,7.783311962276349,"LINESTRING (14.69999981 35.99998856, 22 33.29999924)",34779860.222016424,32607.7488246324
maritime2649,maritime4310,maritime,maritime,723.6331829640982,6.500779709243753,"LINESTRING (15.19999027 36.40000153, 21.70000076 36.29999924)",523014089.9152726,1224001.3776088266
maritime4305,maritime4310,maritime,maritime,212.26168230901828,1.9104958215380121,"LINESTRING (23.60000038 36.49998856, 21.70000076 36.29999924)",601422717.2616115,840570.1122194182
maritime1617,maritime2649,maritime,maritime,880.2363015396659,7.96243103206405,"LINESTRING (23.00000954 34.79999924, 15.19999027 36.40000153)",285339514.1019991,385160.0687634848
maritime2668,maritime2649,maritime,maritime,477.633934125989,4.341644037518396,"LINESTRING (11 37.49998093, 15.19999027 36.40000153)",836101276.7360054,1641291.6366871565
maritime4290,maritime2649,maritime,maritime,139.1478111319628,1.4764759883711325,"LINESTRING (15.89999962 37.69998932, 15.19999027 36.40000153)",70953745.8505127,25082.719810138
maritime4310,maritime2649,maritime,maritime,723.6331829640982,6.500779709243753,"LINESTRING (21.70000076 36.29999924, 15.19999027 36.40000153)",601422717.2616115,840570.1122194182
maritime1618,maritime4353,maritime,maritime,196.72113063700544,1.8027823019405333,"LINESTRING (30.00000954 35.99998856, 28.29999924 36.5999794)",65283041.35681235,167661.6031950016
maritime4355,maritime4353,maritime,maritime,127.56770918736885,1.170458655759666,"LINESTRING (27.20000076 36.20000839, 28.29999924 36.5999794)",50420737.186706275,610469.5070836719
maritime1625,maritime1618,maritime,maritime,334.4419209756494,3.006649046397845,"LINESTRING (33 35.79999924, 30.00000954 35.99998856)",65283041.35681235,167661.6031950016
maritime4353,maritime1618,maritime,maritime,196.72113063700544,1.8027823019405333,"LINESTRING (28.29999924 36.5999794, 30.00000954 35.99998856)",50420737.186706275,610469.5070836719
maritime1625,maritime1867,maritime,maritime,212.82243620153872,1.9697674543131047,"LINESTRING (33 35.79999924, 34.79999924 36.59999084)",50420737.186706275,610469.5070836719
maritime1878,maritime1867,maritime,maritime,89.50080678616551,0.806217722501655,"LINESTRING (35.59999084 36.49998856, 34.79999924 36.59999084)",184518.7733229795,62.5553584280198
maritime3116,maritime3133,maritime,maritime,2578.7154632059087,23.257715025795186,"LINESTRING (141 -38.70000076, 135.0835266 -38.32027054, 129.2527008 -37.6509819, 123.547699 -36.70505142, 118 -35.50001907)",37691008.39682543,25614.49761017544
maritime3137,maritime3133,maritime,maritime,331.05345139352585,3.0257047316103054,"LINESTRING (115.1329803 -34.53302002, 118 -35.50001907)",70446288.38205297,24877.46424797006
maritime3119,maritime3116,maritime,maritime,426.6310638883028,4.242619106275214,"LINESTRING (138 -35.70003128, 141 -38.70000076)",11975841.196375163,12788.604333227413
maritime3133,maritime3116,maritime,maritime,2578.7154632059087,23.257715025795186,"LINESTRING (118 -35.50001907, 123.547699 -36.70505142, 129.2527008 -37.6509819, 135.0835266 -38.32027054, 141 -38.70000076)",70446288.38205297,24877.46424797006
maritime3171,maritime3116,maritime,maritime,145.74943571344915,1.3153018850302782,"LINESTRING (142.3000031 -38.90002823, 141 -38.70000076)",63657935.15078021,51312.66969520939
maritime1851,maritime2913,maritime,maritime,3199.981037991509,28.840470761245484,"LINESTRING (180 -30.00000954, 173.1343079 -31.58989906, 166.0621948 -32.80379105, 158.8302917 -33.61363983, 151.5000153 -34.00006104)",4256664618.9784026,1578573.65442718
maritime3156,maritime2913,maritime,maritime,367.74209314827834,3.9559906469270643,"LINESTRING (150.1000061 -37.70003891, 151.5000153 -34.00006104)",82465490.13592,37684.965499471735
maritime3199,maritime3256,maritime,maritime,177.34236973468916,2.015553075493447,"LINESTRING (173.75 -39.00001907, 174 -37.00003052)",441240.16589622933,101.23116089931445
maritime3254,maritime3256,maritime,maritime,70.77223507875091,0.7615907408460714,"LINESTRING (173.7000122 -36.30001068, 174 -37.00003052)",68905706.70685165,40088.43603319036
maritime1710,maritime8203,maritime,maritime,1102.1614347711811,10.080506585435142,"LINESTRING (170 -10.00002003, 174.6572113 -9.480250359, 179.3000031 -8.899999619, 180.0028888551749 -9.033597773858085)",689886075.2270643,366829.5784781481
maritime4164,maritime4166,maritime,maritime,373.8859587023969,3.634593483120605,"LINESTRING (-71.30000305 -23.80003929, -70.80001068 -20.20000076)",2790624279.0627265,1394304.4283928722
maritime4170,maritime4166,maritime,maritime,137.47371668478982,1.3152847175363316,"LINESTRING (-71 -18.90000916, -70.80001068 -20.20000076)",4455764187.607837,7771984.606127366
maritime1807,maritime4161,maritime,maritime,1260.9266558191232,12.050306478404277,"LINESTRING (-80 -20.00003052, -76.96176147 -24.96734047, -72.80000305 -29.60000038)",15021365662.34924,10833011.668632712
maritime2979,maritime4161,maritime,maritime,334.4252867903161,3.492820459308507,"LINESTRING (-72 -32.99996948, -72.80000305 -29.60000038)",11350725401.774479,10201838.133854894
maritime1851,maritime3191,maritime,maritime,766.6887067105603,7.211114188559225,"LINESTRING (180 -30.00000954, 174 -34.00003052)",4421460700.376865,1893897.608259406
maritime3195,maritime3191,maritime,maritime,178.74274521788726,1.769177932829313,"LINESTRING (175.1999969 -35.30002975, 174 -34.00003052)",7042047958.161236,5132121.857508492
maritime3250,maritime3191,maritime,maritime,192.7751878680952,1.7464170098993732,"LINESTRING (172.3000031 -34.40000916, 174 -34.00003052)",441240.16589622933,101.23116089931445
maritime3191,maritime3250,maritime,maritime,192.7751878680952,1.7464170098993732,"LINESTRING (174 -34.00003052, 172.3000031 -34.40000916)",68905706.70685165,40088.43603319036
maritime3254,maritime3250,maritime,maritime,232.19385031893063,2.3600913660460523,"LINESTRING (173.7000122 -36.30001068, 172.3000031 -34.40000916)",441240.16589622933,101.23116089931445
maritime1851,maritime3182,maritime,maritime,720.4671987248324,7.816069920337483,"LINESTRING (180 -30.00000954, 179.7625122 -33.90158844, 179.5 -37.80002975)",181483969.32537127,95901.02899908145
maritime3180,maritime3182,maritime,maritime,253.17948393391407,2.662706027333961,"LINESTRING (178 -40.00003052, 179.5 -37.80002975)",202978294.92517307,102541.13989028057
maritime3222,maritime3219,maritime,maritime,183.73322804371014,1.8027735523208446,"LINESTRING (171.0000153 -46.00003815, 169.5 -47.00001144)",972816.6601892294,1004.7090896531764
maritime4202,maritime639,maritime,maritime,354.3400373399669,3.2097500469663625,"LINESTRING (-43.25 -23.29999924, -46.29999924 -24.29999924)",57960214.40588151,30170.82761291281
maritime2180,maritime2178,maritime,maritime,122.31614065088215,1.2806193033451878,"LINESTRING (19 54.99998856, 19.99999046 55.79999161)",13570771.25682896,18531.964544189585
maritime2180,maritime292,maritime,maritime,513.5296819317234,4.638975041978639,"LINESTRING (19 54.99998856, 14.39999008 54.39999008)",62251906.61755197,31189.74198623333
maritime2883,maritime292,maritime,maritime,67.78177091495947,0.7810246540242892,"LINESTRING (13.89997959 54.99998093, 14.39999008 54.39999008)",133992073.45292214,96297.68205980441
maritime2845,maritime2859,maritime,maritime,448.4745722398745,5.452076517976669,"LINESTRING (4.899990082 53.49998093, 8.050000191 57.94998932)",556507158.1769704,476158.73660883104
maritime2864,maritime2859,maritime,maritime,176.71516431990477,1.6807743944391638,"LINESTRING (9.600000381 58.59999084, 8.050000191 57.94998932)",20917619.622331355,7580.533237041783
maritime2868,maritime2859,maritime,maritime,298.83513833759895,2.6874787458594502,"LINESTRING (10.73328972 57.79999161, 8.050000191 57.94998932)",322219255.58523715,279587.89343274053
maritime2191,maritime2189,maritime,maritime,103.7224205554552,1.5231737056634411,"LINESTRING (4.200009823 60.19998932, 4.800010204 58.79996872)",1012257.4134427174,1246.814658063914
maritime2212,maritime2775,maritime,maritime,298.5612980043496,2.968136543746039,"LINESTRING (2.899990082 51.90000153, 0.4000099897 53.49998093)",22066650.65355964,3563.6723164803907
maritime2792,maritime2789,maritime,maritime,149.44787076583458,1.3666366020659901,"LINESTRING (-3.333300114 58.70000076, -2 58.39999008)",18424131.765904285,1076.5872774305606
maritime2185,maritime2226,maritime,maritime,907.0604874087778,8.188400563656375,"LINESTRING (33 42.99996948, 41.09999847 41.79999924)",2944417.3405980114,65767.48267360557
maritime2185,maritime4332,maritime,maritime,410.9582510816104,3.9446302853645285,"LINESTRING (33 42.99996948, 36.40000916 44.99998093)",28156052.358169183,12370.749818943774
maritime2189,maritime2191,maritime,maritime,103.7224205554552,1.5231737056634411,"LINESTRING (4.800010204 58.79996872, 4.200009823 60.19998932)",18728233.411671545,9700.586491624967
maritime2792,maritime2191,maritime,maritime,842.9156988821396,7.681192894793999,"LINESTRING (-3.333300114 58.70000076, 4.200009823 60.19998932)",3042302.5753551964,1329.5517498407148
maritime2191,maritime2792,maritime,maritime,842.9156988821396,7.681192894793999,"LINESTRING (4.200009823 60.19998932, -3.333300114 58.70000076)",61392224.28260869,50052.300999331135
maritime2795,maritime2792,maritime,maritime,207.8022889068012,1.866719722,"LINESTRING (-5.200019836 58.70000076, -3.333300114 58.70000076)",21466434.34125948,2406.139027271275
maritime2195,maritime2198,maritime,maritime,250.2811227523657,2.416634358268026,"LINESTRING (4.099979877 61.99996185, 6.299990177 63)",138178.5201350213,236.62496240439788
maritime2201,maritime2198,maritime,maritime,304.6720076087892,2.8792389279909187,"LINESTRING (8.999990463 64.00000763, 6.299990177 63)",864028.2966892236,4984.122156742941
maritime2761,maritime2198,maritime,maritime,675.5195977373368,7.582203330191193,"LINESTRING (11.99997997 67.99999237, 6.299990177 63)",6524908.739875415,13445.030128145925
maritime2754,maritime2201,maritime,maritime,195.26758195650558,1.9723086117847375,"LINESTRING (10.69999981 64.99999237, 8.999990463 64.00000763)",864028.2966892236,4984.122156742941
maritime2203,maritime2205,maritime,maritime,91.51266479124259,0.854390687274741,"LINESTRING (1.300009966 50.79998016, 2.099999905 51.0999794)",9469096500.025902,9397780.600375364
maritime2209,maritime2205,maritime,maritime,100.82414153633484,0.9861684960133608,"LINESTRING (1.249989986 51.59999084, 2.099999905 51.0999794)",4798931.250782533,1480.212042076102
maritime2212,maritime2205,maritime,maritime,104.945112277519,1.131379552487237,"LINESTRING (2.899990082 51.90000153, 2.099999905 51.0999794)",1187202917.7718434,937804.585857479
maritime2217,maritime2205,maritime,maritime,147.37682799258542,1.3601499263257488,"LINESTRING (3.400000095 51.49998856, 2.099999905 51.0999794)",4505994704.94032,1599518.705044502
maritime2205,maritime2209,maritime,maritime,100.82414153633484,0.9861684960133608,"LINESTRING (2.099999905 51.0999794, 1.249989986 51.59999084)",14858035.749356562,22150.73258059082
maritime2205,maritime2212,maritime,maritime,104.945112277519,1.131379552487237,"LINESTRING (2.099999905 51.0999794, 2.899990082 51.90000153)",1556904049.1557107,1330541.3183406906
maritime2845,maritime2212,maritime,maritime,247.50356932082155,2.5612368263056755,"LINESTRING (4.899990082 53.49998093, 2.899990082 51.90000153)",1187202917.7718434,937804.585857479
maritime2205,maritime2217,maritime,maritime,147.37682799258542,1.3601499263257488,"LINESTRING (2.099999905 51.0999794, 3.400000095 51.49998856)",7013278522.090848,7998799.126317462
maritime2219,maritime2217,maritime,maritime,65.49027405088502,0.707099700961795,"LINESTRING (3.899990082 51.99998856, 3.400000095 51.49998856)",2502313307.2961116,1283500.4483527644
maritime2209,maritime10421,maritime,maritime,85.09670668199728,0.7724698015761793,"LINESTRING (1.249989986 51.59999084, 0.490694491338899 51.45793470273555)",14858035.749356562,22150.73258059082
maritime2219,maritime66,maritime,maritime,56.10467704987273,0.6403065250785961,"LINESTRING (3.899990082 51.99998856, 4.299990177 52.49998093)",289326425.93298376,1123457.8824758704
maritime2237,maritime2239,maritime,maritime,128.34076199329556,1.2083093531587301,"LINESTRING (-1.700009942 46.0999794, -2.800009966 46.59999084)",146754323.52956936,42781.742494833416
maritime2241,maritime2239,maritime,maritime,133.5141837343813,1.3038264194330085,"LINESTRING (-3.900000095 47.29998016, -2.800009966 46.59999084)",83728100.49382482,97990.80347629322
maritime2251,maritime392,maritime,maritime,130.74913070729107,1.6483205404379573,"LINESTRING (-6.583310127 49.74998856, -5.899990082 51.25)",134222605.85202813,194782.85858858336
maritime2830,maritime2827,maritime,maritime,133.6034830891336,1.2004609754631108,"LINESTRING (-10.80000019 51.29999924, -9.600000381 51.33327103)",966693.639168903,223.8320101884001
maritime2266,maritime2269,maritime,maritime,300.987665311379,2.7073871541589125,"LINESTRING (-8.5 43.89999008, -5.800010204 44.09999084)",305887630.73058087,264639.5274271918
maritime2271,maritime2269,maritime,maritime,301.52445199431037,2.7166348025973566,"LINESTRING (-3.099989891 43.79999924, -5.800010204 44.09999084)",468772555.4320494,273060.04458853696
maritime2269,maritime2271,maritime,maritime,301.52445199431037,2.7166348025973566,"LINESTRING (-5.800010204 44.09999084, -3.099989891 43.79999924)",268749158.34540266,208805.831102098
maritime2307,maritime654,maritime,maritime,641.1872607061615,5.884330040146815,"LINESTRING (81 13.00000954, 82.25 7.249979973)",1852634.0932410508,432.2481119803077
maritime2326,maritime340,maritime,maritime,247.52838430056187,2.326479053110678,"LINESTRING (26.49999046 38.90000153, 24.45000076 37.79998016)",46846053.53161179,49409.931071083556
maritime4305,maritime340,maritime,maritime,149.02599216341852,1.5532156341186827,"LINESTRING (23.60000038 36.49998856, 24.45000076 37.79998016)",433661378.9123569,530753.716420077
maritime4342,maritime340,maritime,maritime,181.60080210310832,1.9137642331287559,"LINESTRING (25.5 39.39997864, 24.45000076 37.79998016)",290777256.34822714,451216.91323021444
maritime3180,maritime142,maritime,maritime,373.7698706001395,3.6055237681173526,"LINESTRING (178 -40.00003052, 175 -41.99998093)",177335829.10134992,93284.49311724784
maritime3226,maritime142,maritime,maritime,86.747436868629,0.9433489467644908,"LINESTRING (174.5 -41.20003891, 175 -41.99998093)",154787902.41145813,74276.79606703938
maritime2600,maritime2599,maritime,maritime,607.365875701851,5.536244557459718,"LINESTRING (-15.30000019 28.29999924, -10.10000038 30.20000076)",3074828.3639012217,2430.506783572018
maritime2640,maritime2642,maritime,maritime,203.06627755271,1.878824232831631,"LINESTRING (-7.100019932 34.40000916, -8.800000191 33.5999794)",237767321.96217152,153648.77811859947
maritime2644,maritime2642,maritime,maritime,221.83950350577211,2.220352091787726,"LINESTRING (-10.10000038 31.7999897, -8.800000191 33.5999794)",77176509.43572521,122078.91972381936
maritime2649,maritime4290,maritime,maritime,139.1478111319628,1.4764759883711325,"LINESTRING (15.19999027 36.40000153, 15.89999962 37.69998932)",14810459.605983388,19695.382915126465
maritime4287,maritime4290,maritime,maritime,272.0638104639986,2.6400820707126793,"LINESTRING (18 39.29999924, 15.89999962 37.69998932)",70953745.8505127,25082.719810138
maritime2663,maritime239,maritime,maritime,113.30103597383058,1.166206926906118,"LINESTRING (11 33.99998093, 11.60000038 35)",69798.90532118134,72.46981208862036
maritime2668,maritime239,maritime,maritime,233.70536585080941,2.570973571696879,"LINESTRING (11 37.49998093, 11.60000038 35)",44767175.093691684,95437.20059658308
maritime4225,maritime4257,maritime,maritime,233.77091997920346,2.0999999040000006,"LINESTRING (-4.199999809 36.5999794, -2.099999905 36.5999794)",1613460852.3964763,2311996.5196504476
maritime4255,maritime4257,maritime,maritime,185.07437175689222,1.7492987658721433,"LINESTRING (-0.5999900103 37.49998856, -2.099999905 36.5999794)",1394112125.935647,764293.8815110129
maritime2761,maritime36,maritime,maritime,562.3452155539272,5.385177737144251,"LINESTRING (11.99997997 67.99999237, 17 69.99997711)",138178.5201350213,236.62496240439788
maritime2768,maritime36,maritime,maritime,713.7279510312275,6.502491375786843,"LINESTRING (23.39999008 71.14998627, 17 69.99997711)",6524908.739875415,13445.030128145925
maritime2768,maritime2770,maritime,maritime,411.9176332390047,3.7030398041390162,"LINESTRING (23.39999008 71.14998627, 27.09999084 71.29998016)",138178.5201350213,236.62496240439788
maritime2772,maritime2770,maritime,maritime,657.4390024257289,5.953999745389077,"LINESTRING (33 70.49997711, 27.09999084 71.29998016)",6524908.739875415,13445.030128145925
maritime2770,maritime2772,maritime,maritime,657.4390024257289,5.953999745389077,"LINESTRING (27.09999084 71.29998016, 33 70.49997711)",138178.5201350213,236.62496240439788
maritime2775,maritime2780,maritime,maritime,68.09212132810504,0.6324676651104358,"LINESTRING (0.4000099897 53.49998093, -0.200000003 53.69998932)",22066650.65355964,3563.6723164803907
maritime2813,maritime326,maritime,maritime,107.16131256667595,1.4866049475575593,"LINESTRING (-5.699999809 53.39999008, -5.200009823 54.79999161)",7441122.976570498,14674.456078567473
maritime2816,maritime2819,maritime,maritime,144.86586729576098,1.303830971485299,"LINESTRING (-4.699999809 53.49998093, -3.400010109 53.59999084)",2027930.2924531181,5203.905221133132
maritime2845,maritime2852,maritime,maritime,223.25340741346074,2.015572952594711,"LINESTRING (4.899990082 53.49998093, 6.900000095 53.74996948)",978330240.3251808,850818.909415379
maritime2854,maritime2852,maritime,maritime,150.60449141310932,1.3583004726926717,"LINESTRING (8.249990463 53.89999008, 6.900000095 53.74996948)",776715652.0156549,640479.6060446053
maritime2852,maritime2854,maritime,maritime,150.60449141310932,1.3583004726926717,"LINESTRING (6.900000095 53.74996948, 8.249990463 53.89999008)",978330240.3251808,850818.909415379
maritime2857,maritime2854,maritime,maritime,139.77393181050223,1.2659190501111086,"LINESTRING (9.500009537 53.69998169, 8.249990463 53.89999008)",235607124.42340744,78691.11903462818
maritime2854,maritime2858,maritime,maritime,104.36565820206405,1.5403011419277282,"LINESTRING (8.249990463 53.89999008, 7.900000095 55.40000153)",720498.2690319772,687.5478314780387
maritime2859,maritime2864,maritime,maritime,176.71516431990477,1.6807743944391638,"LINESTRING (8.050000191 57.94998932, 9.600000381 58.59999084)",1592123.9334618342,55.10548931816034
maritime2866,maritime2864,maritime,maritime,125.81136383274209,1.208307234878013,"LINESTRING (10.69999981 59.09999847, 9.600000381 58.59999084)",1879045.5287567372,613.5204241656479
maritime2859,maritime2868,maritime,maritime,298.83513833759895,2.6874787458594502,"LINESTRING (8.050000191 57.94998932, 10.73328972 57.79999161)",554915034.2435086,476103.6311195129
maritime2871,maritime2868,maritime,maritime,74.45546612311057,0.674158607472584,"LINESTRING (11.39999008 57.69998932, 10.73328972 57.79999161)",322219255.58523715,279587.89343274053
maritime2864,maritime2866,maritime,maritime,125.81136383274209,1.208307234878013,"LINESTRING (9.600000381 58.59999084, 10.69999981 59.09999847)",1592123.9334618342,55.10548931816034
maritime2871,maritime370,maritime,maritime,140.35702671284633,2.1587018358268764,"LINESTRING (11.39999008 57.69998932, 10.89999008 55.59999084)",2638267.124982765,12119.497877390606
maritime2871,maritime113,maritime,maritime,186.24309689273824,2.2500053440156487,"LINESTRING (11.39999008 57.69998932, 12.75 55.89999008)",552179193.3655835,463958.16022926185
maritime2878,maritime113,maritime,maritime,108.15016208826131,1.5041801386218374,"LINESTRING (12.19999981 54.49996948, 12.75 55.89999008)",317168550.23052156,278941.5240156369
maritime2892,maritime38,maritime,maritime,217.76720915585048,2.102375472394103,"LINESTRING (17.09999084 58.5, 19 59.39997101)",6985311.429965563,4523.592659874936
maritime2897,maritime38,maritime,maritime,195.22725436374907,3.114896283627573,"LINESTRING (19.99998093 62.34999084, 19 59.39997101)",1058291.5121478236,946.5574519040397
maritime2897,maritime2900,maritime,maritime,119.50304930180324,1.312454020667384,"LINESTRING (19.99998093 62.34999084, 21 63.19998932)",5708651.433518872,3899.755128734239
maritime2902,maritime2900,maritime,maritime,239.35768632969123,2.6907237324259263,"LINESTRING (23.00000954 64.99997711, 21 63.19998932)",1058291.5121478236,946.5574519040397
maritime2897,maritime2903,maritime,maritime,120.06228472252192,1.5403123847064837,"LINESTRING (19.99998093 62.34999084, 20.89999962 61.0999794)",1276659.9964466912,623.8375311406965
maritime2900,maritime2902,maritime,maritime,239.35768632969123,2.6907237324259263,"LINESTRING (21 63.19998932, 23.00000954 64.99997711)",5310684.963533087,3661.2108926625997
maritime3226,maritime3200,maritime,maritime,101.047002463085,1.0816922551419843,"LINESTRING (174.5 -41.20003891, 173.8999939 -40.30001068)",6597065.437144562,29436.700732046498
maritime2917,maritime2926,maritime,maritime,129.06424892433168,1.3229697270406466,"LINESTRING (32.59999847 29.70000076, 32.16669846 30.95000076)",159821863.51965,275604.0981420062
maritime2927,maritime2926,maritime,maritime,4.75615059061954,0.04998970058228653,"LINESTRING (32.16669083 30.99999046, 32.16669846 30.95000076)",254106227.2707985,294339.3756687229
maritime2952,maritime2950,maritime,maritime,187.57770806253987,1.7204780522212155,"LINESTRING (72.40000916 18.99999046, 71 20)",9144393.868472595,17079.681340423645
maritime3011,maritime3014,maritime,maritime,368.599153355407,3.3136085108213593,"LINESTRING (63.30001068 24.5999794, 66.60001373 24.30001068)",6819.931134146337,3.092466938522518
maritime3014,maritime2949,maritime,maritime,208.34373829181632,2.039616330665989,"LINESTRING (66.60001373 24.30001068, 67 22.29999924)",6819.931134146337,3.092466938522518
maritime3019,maritime3017,maritime,maritime,204.39686118441026,1.9104960225489864,"LINESTRING (59 24.00000954, 60.39999008 22.70000076)",105650453.85718013,194065.44309561007
maritime3047,maritime3017,maritime,maritime,319.1653984127544,3.0413636383262928,"LINESTRING (59.00001144 20.00000954, 60.39999008 22.70000076)",37249234.48029541,156734.72278621796
